Date,Original,Predicted
2021-08-31T00:00:00.000,145.46200561523438,141.56512451171875
2021-09-01T00:00:00.000,145.8419952392578,142.06741333007812
2021-09-02T00:00:00.000,144.218994140625,142.39483642578125
2021-09-03T00:00:00.000,144.77499389648438,141.7368927001953
2021-09-07T00:00:00.000,145.5189971923828,141.46728515625
2021-09-08T00:00:00.000,144.8834991455078,141.7740478515625
2021-09-09T00:00:00.000,144.9134979248047,141.79322814941406
2021-09-10T00:00:00.000,141.92100524902344,141.79959106445312
2021-09-13T00:00:00.000,143.46499633789062,140.39776611328125
2021-09-14T00:00:00.000,143.406005859375,140.14834594726562
2021-09-15T00:00:00.000,145.20599365234375,140.24185180664062
2021-09-16T00:00:00.000,144.37350463867188,141.27049255371094
2021-09-17T00:00:00.000,141.4635009765625,141.61026000976562
2021-09-20T00:00:00.000,139.01699829101562,140.26255798339844
2021-09-21T00:00:00.000,139.64649963378906,138.04098510742188
2021-09-22T00:00:00.000,140.93850708007812,137.00831604003906
2021-09-23T00:00:00.000,141.82650756835938,137.3807373046875
2021-09-24T00:00:00.000,142.63299560546875,138.3688201904297
2021-09-27T00:00:00.000,141.50100708007812,139.43222045898438
2021-09-28T00:00:00.000,136.1840057373047,139.43801879882812
2021-09-29T00:00:00.000,134.52099609375,136.65994262695312
2021-09-30T00:00:00.000,133.2655029296875,133.83255004882812
2021-10-01T00:00:00.000,136.46249389648438,131.768310546875
2021-10-04T00:00:00.000,133.76499938964844,132.46754455566406
2021-10-05T00:00:00.000,136.177001953125,132.2542266845703
2021-10-06T00:00:00.000,137.35400390625,133.18467712402344
2021-10-07T00:00:00.000,139.1855010986328,134.43492126464844
2021-10-08T00:00:00.000,140.05599975585938,135.9763641357422
2021-10-11T00:00:00.000,138.84750366210938,137.16000366210938
2021-10-12T00:00:00.000,136.71299743652344,137.024658203125
2021-10-13T00:00:00.000,137.89999389648438,135.5802459716797
2021-10-14T00:00:00.000,141.41200256347656,135.06161499023438
2021-10-15T00:00:00.000,141.6750030517578,136.6380157470703
2021-10-18T00:00:00.000,142.9604949951172,138.05532836914062
2021-10-19T00:00:00.000,143.82200622558594,139.39056396484375
2021-10-20T00:00:00.000,142.4149932861328,140.41860961914062
2021-10-21T00:00:00.000,142.78050231933594,140.1520233154297
2021-10-22T00:00:00.000,138.625,139.86903381347656
2021-10-25T00:00:00.000,138.7729949951172,137.7200164794922
2021-10-26T00:00:00.000,139.6719970703125,136.33645629882812
2021-10-27T00:00:00.000,146.42750549316406,136.25331115722656
2021-10-28T00:00:00.000,146.12899780273438,139.78515625
2021-10-29T00:00:00.000,148.27049255371094,142.26368713378906
2021-11-01T00:00:00.000,143.7740020751953,144.3354949951172
2021-11-02T00:00:00.000,145.86300659179688,143.02891540527344
2021-11-03T00:00:00.000,146.7899932861328,142.5463409423828
2021-11-04T00:00:00.000,148.68299865722656,142.8025360107422
2021-11-05T00:00:00.000,149.24099731445312,144.0123748779297
2021-11-08T00:00:00.000,149.35150146484375,145.1244659423828
2021-11-09T00:00:00.000,149.24850463867188,145.73770141601562
2021-11-10T00:00:00.000,146.62600708007812,145.8744659423828
2021-11-11T00:00:00.000,146.7480010986328,144.5707550048828
2021-11-12T00:00:00.000,149.64549255371094,143.66998291015625
2021-11-15T00:00:00.000,149.38800048828128,144.68453979492188
2021-11-16T00:00:00.000,149.0760040283203,145.5274658203125
2021-11-17T00:00:00.000,149.06199645996094,145.83108520507812
2021-11-18T00:00:00.000,150.70899963378906,145.85604858398438
2021-11-19T00:00:00.000,149.95249938964844,146.56561279296875
2021-11-22T00:00:00.000,147.07850646972656,146.6812286376953
2021-11-23T00:00:00.000,146.7570037841797,145.25120544433594
2021-11-24T00:00:00.000,146.71749877929688,144.0500030517578
2021-11-26T00:00:00.000,142.80599975585938,143.4723663330078
2021-11-29T00:00:00.000,146.11399841308594,141.51556396484375
2021-11-30T00:00:00.000,142.45199584960938,141.885498046875
2021-12-01T00:00:00.000,141.6179962158203,140.85292053222656
2021-12-02T00:00:00.000,143.77650451660156,139.73178100585938
2021-12-03T00:00:00.000,142.52049255371094,140.167724609375
2021-12-06T00:00:00.000,143.79649353027344,140.1346893310547
2021-12-07T00:00:00.000,148.0364990234375,140.6540985107422
2021-12-08T00:00:00.000,148.7205047607422,143.012451171875
2021-12-09T00:00:00.000,148.10600280761722,144.87005615234375
2021-12-10T00:00:00.000,148.6750030517578,145.35740661621094
2021-12-13T00:00:00.000,146.70449829101565,145.47828674316406
2021-12-14T00:00:00.000,144.9705047607422,144.42169189453125
2021-12-15T00:00:00.000,147.36849975585938,142.78794860839844
2021-12-16T00:00:00.000,144.8385009765625,142.98402404785156
2021-12-17T00:00:00.000,142.80299377441406,142.3120880126953
2021-12-20T00:00:00.000,142.40150451660156,140.92796325683594
2021-12-21T00:00:00.000,144.2205047607422,139.92861938476562
2021-12-22T00:00:00.000,146.94900512695312,140.4061279296875
2021-12-23T00:00:00.000,147.14250183105472,142.30641174316406
2021-12-27T00:00:00.000,148.06399536132812,143.69113159179688
2021-12-28T00:00:00.000,146.447998046875,144.70018005371094
2021-12-29T00:00:00.000,146.50450134277344,144.27178955078125
